,ticker,year,Выручка,Операционная прибыль,EBITDA,Чистая прибыль,Опер.денежный поток,CAPEX,FCF,"Див доход, ао",Дивиденды/прибыль,Опер. расходы,Себестоимость,Амортизация,Расх на персонал,Процентные расходы,Активы,Чистые активы,Долг,Чистый долг,Цена акции ао,Число акций ао,Капитализация,EV,Баланс стоимость,EPS,FCF/акцию,BV/акцию,Рентаб EBITDA,Чистая рентаб,Доходность FCF,ROE,ROA,P/E,P/FCF,P/S,P/BV,EV/EBITDA,Долг/EBITDA,R&D/CAPEX,CAPEX/Выручка,total_price,total_price_target,revenue,total_price_momentum,momentum,lin_reg_pred,log_reg_pred,reports,llm_pred
46,AFLT,2024,856.8,99.5,214.1,64.2,203.8,91.9,19.1,9.0,33.0,757.2,,114.0,99.8,23.1,1157.0,-55.7,703.0,597.6,58.9,3976.0,234.0,831.6,-76.9,16.2,4.81,-19.3,25.0,7.5,8.2,-115.3,5.6,3.64,12.2,0.27,-3.04,3.88,2.79,0.0,11.0,64.20100000000001,57.7,-0.1067616133845395,34.9,0.6095319576902121,-0.0696994014501966,0.473611283615851,,продавать
47,BISV,2021,21.6,3.8,7.35,2.17,3.08,3.22,0.253,22.8,116.0,17.8,,3.6,5.23,0.33,45.7,19.4,11.5,10.5,11.4,949.0,11.2,21.8,8.53,2.29,0.27,8.99,34.0,10.0,2.3,11.2,4.7,5.18,44.4,0.52,1.32,2.96,1.43,0.0,15.0,13.9992,9.69171,-0.3677293042035928,9.7911,0.3575263753442811,-0.0786872570439549,0.4765998466512836,,продавать
48,BISV,2022,25.7,3.25,7.27,2.51,3.83,2.48,1.46,4.1,15.0,22.5,,4.0,6.6,0.23,43.4,22.1,9.71,8.54,9.31,949.0,9.17,17.7,12.3,2.64,1.54,12.9,28.3,9.8,16.6,11.4,5.8,3.65,6.27,0.36,0.75,2.44,1.17,0.0,10.0,9.69171,15.0,0.4367793201804025,13.9992,-0.3677293042035928,0.2206786896633399,0.5298754968228624,,держать
49,BISV,2023,32.0,3.83,8.13,2.15,7.91,3.0,5.85,0.0,1.0,28.1,,4.3,7.2,0.23,42.1,25.0,6.34,5.97,15.0,949.0,14.8,20.7,15.4,2.27,6.16,16.3,25.4,6.7,41.1,8.6,5.1,6.87,2.53,0.46,0.96,2.55,0.73,0.0,9.0,15.0,9.27,-0.4812668215244463,9.69171,0.4367793201804025,-0.0153866120025981,0.5186539670924569,,продавать
50,BANE,2023,1032.0,194.2,243.6,177.4,150.6,65.5,,11.4,25.0,120.6,717.0,49.4,,,1127.0,832.0,,0.0,2197.0,147.8,376.5,376.5,832.0,1200.0,0.0,5627.0,23.6,17.2,0.0,21.3,15.7,2.12,,0.36,0.45,1.55,0.0,0.0,6.0,2447.458,2719.661,0.1054573052801422,1141.098,0.7630589781453727,-0.0430725992578661,0.5801665764340602,,покупать
51,BANE,2024,1143.0,137.2,188.6,104.7,163.0,74.1,,5.7,25.0,153.5,852.0,51.5,,,1163.0,893.0,,0.0,2573.0,147.8,419.4,419.4,893.0,708.2,0.0,6040.0,16.5,9.2,0.0,11.7,9.0,4.01,,0.37,0.47,2.22,0.0,0.0,6.0,2719.661,1453.0,-0.6268768555995619,2447.458,0.1054573052801422,0.1157443480480432,0.5660615037553501,,держать
52,BRZL,2021,6.37,2.08,2.59,2.7,3.01,1.71,1.3,0.0,0.0,1.05,3.24,,1.43,,20.5,19.1,0.03,-2.57,1097.0,7.03,7.71,5.14,17.7,384.2,185.0,2512.0,40.7,42.4,16.9,14.2,13.2,2.86,5.93,1.21,0.44,1.98,-0.99,0.0,27.0,1097.0,926.0,-0.1694602256290508,976.0,0.1168718738621376,0.0096608331244702,0.5294860295681406,,держать
53,VKCO,2022,97.8,-3.32,14.9,-27.2,12.6,20.3,-23.8,0.0,0.0,103.0,,18.1,38.9,4.97,360.9,170.3,124.5,75.8,436.0,226.1,98.6,174.4,-9.1,-120.3,-105.4,-40.2,15.2,-27.8,-24.2,-16.0,-7.5,-3.62,-4.14,1.01,-10.8,11.7,5.08,0.0,21.0,436.0,561.4,0.2527914205787477,869.0,-0.6897008819163577,0.1120505099043762,0.4018226076864464,,продавать
54,VKCO,2023,132.8,-24.3,0.5,-34.3,1.3,32.4,-46.4,0.0,0.0,133.4,,23.7,55.9,6.79,400.7,137.5,168.2,116.9,561.4,226.1,127.0,243.9,-58.6,-151.6,-205.0,-259.1,0.4,-25.8,-36.5,-24.9,-8.6,-3.7,-2.74,0.96,-2.17,487.7,233.8,0.0,24.0,561.4,308.2,-0.5996847410417667,436.0,0.2527914205787477,-0.4368443889050382,0.2247592893982316,,держать
55,VKCO,2024,147.6,-33.9,-4.9,-95.5,-10.7,26.9,-44.8,0.0,0.0,152.6,,28.8,64.9,26.6,333.5,44.8,202.7,174.3,308.2,239.0,73.7,248.0,-132.7,-399.6,-187.4,-555.2,-3.3,-64.7,-60.8,-213.2,-28.6,-0.77,-1.64,0.5,-0.56,-50.6,-35.6,0.0,18.0,308.2,302.3,-0.0193290211006028,561.4,-0.5996847410417667,0.5085936013427259,0.6798330853497587,,держать
56,VSMO,2023,121.5,24.9,43.7,24.9,9.35,8.1,2.26,1.7,26.0,20.4,76.2,18.8,26.9,12.3,524.6,307.9,146.7,88.9,33080.0,11.5,381.4,470.3,307.9,2155.0,196.0,26705.0,36.0,20.5,0.6,8.1,4.7,15.3,168.8,3.14,1.24,10.8,2.03,0.0,7.0,33642.35999999999,24040.0,-0.3360668775549065,48616.48,-0.3681765808551434,0.1048213653162048,0.4240126665069381,,держать
57,VLHZ,2021,3.6,0.11,0.131,0.48,-0.21,0.015,-0.125,0.0,0.0,,3.32,,,0.056,1.33,0.385,0.6,0.55,71.3,5.01,0.36,0.91,0.39,95.9,-25.0,76.9,3.6,13.3,-35.0,124.7,36.1,0.74,-2.85,0.1,0.93,6.91,4.19,0.0,0.0,71.3,72.2,0.0125437184785303,70.9,0.0056258938821682,0.2844243636902498,0.6676329656230595,,держать
58,VLHZ,2022,3.54,0.184,0.212,0.099,0.226,0.031,0.228,0.0,0.0,,3.17,0.0,,0.055,1.21,0.52,0.326,0.25,72.2,5.01,0.36,0.61,0.52,19.8,45.5,103.9,6.0,2.8,63.1,19.0,8.2,3.65,1.59,0.1,0.7,2.87,1.16,0.0,1.0,72.2,233.2,1.1724564085775566,71.3,0.0125437184785303,0.1479092195253981,0.569502222105766,,покупать
59,VLHZ,2023,3.9,0.35,0.41,0.238,-0.134,0.143,-0.274,0.0,0.0,0.136,3.18,0.0,0.169,0.056,1.5,0.76,0.4,0.38,233.2,5.01,1.17,1.55,0.76,47.5,-54.7,151.0,10.5,6.1,-23.5,31.3,15.9,4.9,-4.26,0.3,1.54,3.77,0.93,0.0,4.0,233.2,197.0,-0.1686927257383488,72.2,1.1724564085775566,-0.2428101154789958,0.5036795829503719,,покупать
60,VGSB,2021,26.2,-0.01,0.053,0.284,0.075,0.07,0.028,0.0,0.0,,25.9,,0.9,,6.85,-6.25,0.0,-0.2,3.8,319.6,1.39,1.19,-6.25,0.89,0.09,-19.6,0.2,1.1,2.3,-4.5,4.1,4.9,49.7,0.05,-0.22,22.5,-3.77,0.0,0.0,3.8,3.44,-0.099529595347033,3.47,0.0908464727735721,0.3875509983716354,0.7056003902568557,,покупать
61,VGSB,2022,26.2,0.52,0.57,0.883,0.433,0.09,0.382,0.0,0.0,,25.0,0.1,0.93,,6.04,-5.36,0.0,-0.38,3.44,319.6,1.26,0.88,-5.36,2.76,1.2,-16.8,2.2,3.4,34.8,-16.5,14.6,1.43,3.31,0.05,-0.24,1.55,-0.67,0.0,0.0,3.44,14.5,1.4386771780412215,3.8,-0.099529595347033,0.6917238458794213,0.797948375750485,,покупать
62,VGSB,2023,29.6,1.79,1.86,1.77,1.05,0.316,0.657,0.0,0.0,,27.7,0.1,1.18,,5.83,-3.59,0.0,-1.04,14.5,319.6,5.47,4.43,-3.59,5.54,2.06,-11.2,6.3,6.0,14.1,-49.3,30.4,3.09,8.33,0.19,-1.52,2.38,-0.56,0.0,1.0,14.5,10.4,-0.3323428432792017,3.44,1.4386771780412215,-0.1037163132405858,0.604795177508563,,продавать
63,VSEH,2022,86.2,6.49,7.5,2.79,2.8,1.36,2.67,0.0,0.0,20.3,59.4,,9.14,0.6,35.0,4.1,4.52,2.83,210.0,500.0,105.0,107.8,4.1,5.58,5.34,8.2,8.7,3.2,2.5,68.0,8.0,37.6,39.3,1.22,25.6,14.4,0.38,0.0,2.0,210.0,210.0,0.0,210.0,0.0,-0.0781924407350289,0.4293584557281182,,продавать
64,VSEH,2023,132.3,6.86,10.0,3.4,1.41,1.63,-1.84,0.0,0.0,31.6,93.9,3.1,12.2,0.99,52.7,4.03,9.64,8.08,210.0,500.0,105.0,113.1,3.8,6.8,-3.68,7.6,7.6,2.6,-1.8,84.4,6.5,30.9,-57.0,0.79,27.6,11.3,0.81,0.0,1.0,210.0,84.8,-0.9068119879196114,210.0,0.0,-0.0414113016437015,0.4552760159729572,,держать
65,VSEH,2024,170.1,5.83,12.8,2.84,4.5,4.95,-1.78,0.0,0.0,45.4,118.7,4.8,23.6,2.44,78.3,2.13,22.1,12.7,84.8,500.0,42.4,55.1,1.79,5.69,-3.57,3.57,7.5,1.7,-4.2,133.3,3.6,14.9,-23.8,0.25,23.7,4.3,0.99,0.0,3.0,84.8,73.6,-0.1416505170630269,210.0,-0.9068119879196114,0.2597649037486348,0.504047380251391,,держать
66,WUSH,2022,6.96,1.41,2.52,0.83,2.15,3.75,-2.02,0.0,0.0,0.89,4.72,1.1,1.19,0.559,11.4,4.87,5.61,2.88,163.5,111.4,18.2,21.1,4.85,7.45,-18.1,43.5,36.2,11.9,-11.1,17.0,7.3,21.9,-9.01,2.62,3.76,8.37,1.14,0.0,54.0,163.5,217.3,0.2844658969250759,185.0,-0.1235428347410167,-0.1354960991150128,0.3488070163369196,,продавать
67,WUSH,2023,10.7,2.69,4.5,1.94,2.88,6.59,-3.46,0.0,0.0,1.21,6.83,1.8,1.21,0.92,18.1,5.73,10.7,7.54,217.3,111.4,24.2,31.7,5.66,17.4,-31.1,50.8,41.9,18.1,-14.3,33.9,10.7,12.5,-6.99,2.26,4.28,7.05,1.68,0.0,61.0,217.3,176.5,-0.2079580108890324,163.5,0.2844658969250759,-0.3306089621432844,0.335787951150916,,покупать
68,WUSH,2024,14.3,3.21,6.05,1.99,3.84,4.89,-1.0,0.0,0.0,1.83,9.16,2.6,2.64,1.74,21.9,7.28,12.7,9.12,176.5,111.4,19.7,28.8,7.0,17.8,-8.98,62.8,42.3,13.9,-5.1,27.3,9.1,9.9,-19.7,1.37,2.81,4.76,1.51,0.0,34.0,176.5,92.6,-0.6450317347212178,217.3,-0.2079580108890324,-0.0350535110266197,0.4044080458158419,,покупать
69,VSYDP,2022,8.2,-0.8,-0.788,-1.66,4.83,0.092,4.74,0.0,0.0,,9.37,0.0,3.03,,49.3,-8.3,11.6,-8.0,4700.0,1.55,7.29,-0.72,-8.3,-1071.0,3058.0,-5355.0,-9.6,-20.2,65.1,20.0,-3.4,-4.39,1.54,0.89,-0.88,0.91,10.2,0.0,1.0,4700.0,12920.0,1.011213989638443,4800.0,-0.0210534091978323,0.2289163340196554,0.5875881519507975,,покупать
70,VSYDP,2023,11.9,-0.775,-0.527,-0.522,2.77,0.056,2.71,0.0,0.0,0.026,12.9,0.2,3.62,1.06,53.1,-8.86,11.8,-10.3,12920.0,1.94,25.1,14.8,-8.86,-268.6,1395.0,-4560.0,-4.4,-4.4,10.8,5.9,-1.0,-48.1,9.26,2.11,-2.83,-28.1,19.6,0.0,0.0,12920.0,7850.0,-0.4982629665601387,4700.0,1.011213989638443,0.3491431882947109,0.7642234238698911,,продавать
71,GMKN,2022,1185.0,546.1,620.0,401.8,323.3,287.8,46.9,0.0,0.0,156.0,482.5,68.3,145.5,41.6,1814.0,501.0,807.7,675.3,15290.0,152.9,2337.0,3013.0,479.8,2629.0,306.7,3139.0,52.3,33.9,2.0,80.2,22.1,5.82,49.9,1.97,4.87,4.86,1.09,0.0,24.0,15290.0,171.23399999999998,-4.491923256802624,25501.58,-0.5115413910882332,0.0258001010037678,0.435720221197662,,продавать
72,GMKN,2023,1172.0,474.5,589.6,210.7,495.4,253.5,164.9,5.7,66.0,139.3,602.3,99.4,228.0,59.8,2115.0,573.7,871.1,679.3,162.0,15286.0,2476.0,3155.0,552.4,13.8,10.8,36.1,50.3,18.0,6.7,36.7,10.0,11.8,15.0,2.11,4.48,5.35,1.15,0.0,22.0,171.23399999999998,115.4,-0.3946266880464853,15290.0,-4.491923256802624,0.7162164588418475,0.4623781186716461,,держать
73,GMKN,2024,1166.0,332.1,481.8,122.4,414.1,239.8,23.4,0.0,0.0,135.0,641.1,109.7,234.1,137.1,2356.0,699.3,1011.0,826.1,115.4,15286.0,1764.0,2590.0,678.4,8.01,1.53,44.4,41.3,10.5,1.3,17.5,5.2,14.4,75.4,1.51,2.6,5.38,1.71,0.0,21.0,115.4,149.0,0.2555419518714599,171.23399999999998,-0.3946266880464853,0.0683971514094723,0.4181280599988728,,держать
74,GAZP,2021,10241.0,2411.0,3687.0,2093.0,3015.0,1934.0,1081.0,0.0,0.0,7681.0,,,840.0,195.6,27047.0,16251.0,4884.0,2870.0,343.0,23673.0,8120.0,10990.0,16130.0,88.4,45.7,681.4,36.0,20.4,13.3,12.9,7.7,3.88,7.51,0.79,0.5,2.98,0.78,1.23,19.0,343.0,213.9192,-0.4721320735350811,225.2493,0.4205226583404791,-0.1035728633707215,0.4520089292811708,"['16 Инвестиции в ассоциированные организации и совместные предприятия ......................... 48 \n17 Долгосрочная дебиторская задолженность и предоплата ...................................................... 52 \n18 Долгосрочные финансовые активы ........................................................................................... 53 \n19 Кредиторская задолженность, оценочные и прочие обязательства ...................................... 54 \n20 Задолженность по налогам и сборам, кроме налога на прибыль .......................................... 54 \n21 Краткосрочные кредиты и займы, векселя к уплате и текущая часть долгосрочной \n задолженности по кредитам и займам .................................................................................... 55 \n22 Долгосрочные кредиты и займы, векселя к уплате ................................................................. 55 \n23 Налог на прибыль ........................................................................................................................ 57 \n24 Производные финансовые инструменты .................................................................................. 59 \n25 Оценочные обязательства ........................................................................................................... 59 \n26 Прочие долгосрочные обязательства ........................................................................................ 63 \n27 Капитал ......................................................................................................................................... 63 \n28 Бессрочные облигации ................................................................................................................ 64 \n29 Выручка от продаж...................................................................................................................... 66 \n30 Операционные расходы .............................................................................................................. 67 ', ' Дебиторская задолженность покупателей 1 609 728 871 814 \n Прочая дебиторская задолженность 109 970 192 159 \n Дебиторская задолженность по займам выданным 98 925 158 543 \n 1 818 623 1 222 516 \n Нефинансовые активы \n Авансы выданные и предоплата 191 328 79 613 \n Итого дебиторская задолженность и предоплата 2 009 951 1 302 129 \nОценочная справедливая стоимость краткосрочной дебиторской задолженности приблизительно \nравна ее балансовой стоимости. \nДебиторская задолженность покупателей представлена за вычетом оценочного резерва под \nожидаемые кредитные убытки в размере 1 024 873 млн руб. и 975 910 млн руб. по состоянию на \n31 декабря 2021 года и 31 декабря 2020 года соответственно. \nДебиторская задолженность по займам выданным представлена за вычетом оценочного резерва под \nожидаемые кредитные убытки в размере 15 748 млн руб. и 21 068 млн руб. по состоянию на \n31 декабря 2021 года и 31 декабря 2020 года соответственно. \nПрочая дебиторская задолженность представлена за вычетом оценочного резерва под ожидаемые ', 'Налоговый эффект от статей, которые не вычитаются или не принимаются в расчет \nналогооблагаемой базы: \n Не учитываемые при расчете налога на прибыль расходы, включая: \n Налоговые убытки, по которым не были признаны отложенные \nналоговые активы (8 123) (9 231) \n25 \nОценочное обязательство по вознаграждениям после окончания \nтрудовой деятельности (2 713) (7 911) \n13 Резерв на снижение стоимости незавершенного строительства (45 267) (3 486) \n Расходы, не связанные с основной деятельностью (54 767) (23 364) \n Расходы социального характера (8 893) (8 028) \n Прочие не учитываемые при расчете налога на прибыль расходы (38 946) (7 678) \n15 \nНе учитываемая для целей налогообложения доля в прибыли ассоциированных \nорганизаций и совместных предприятий 48 439 27 347 \n Прочие не учитываемые при расчете налога на прибыль доходы 53 745 87 983 ', 'Итого краткосрочные кредиты и займы, векселя к уплате и \n текущая часть долгосрочной задолженности по кредитам и займам 697 046 693 534 \nСредневзвешенные эффективные ставки процента на отчетную дату составили: \n 31 декабря \n 2021 года 2020 года \n \nКраткосрочные рублевые кредиты и займы с фиксированной ставкой \n процента 8,67 % 5,38 % \nКраткосрочные кредиты и займы в иностранной валюте с фиксированной \n ставкой процента 0,50 % - \nКраткосрочные рублевые кредиты и займы с плавающей ставкой \n процента 9,32 % 5,25 % \nКраткосрочные кредиты и займы в иностранной валюте с плавающей \n ставкой процента 0,15 % 0,11 % \nСправедливая стоимость данных обязательств приблизительно равна их балансовой стоимости. \n22 Долгосрочные кредиты и займы, векселя к уплате ', 'Итого краткосрочная дебиторская задолженность 1 609 728 871 814 208 895 350 702 \nОсновываясь на предыдущем опыте, руководство различает платежное поведение по \nгеографическому признаку в отношении дебиторской задолженности покупателей, которая не \nявляется просроченной или кредитно-обесцененной. Анализ кредитного качества торговой и \nпрочей дебиторской задолженности, займов выданных представлен ниже. \n 31 декабря \n 2021 года 2020 года \nДебиторская задолженность покупателей из Европы и других стран за газ, \nнефть, газовый конденсат и продукты нефтегазопереработки 1 077 892 439 055 \nДебиторская задолженность российских покупателей за газ, нефть, газовый \nконденсат и продукты нефтегазопереработки 211 273 168 200 \nДебиторская задолженность покупателей из стран бывшего СССР (кроме \nРоссийской Федерации) за газ, нефть, газовый конденсат и \n продукты нефтегазопереработки 15 202 35 956 \nДебиторская задолженность покупателей за электрическую и тепловую \nэнергию 76 033 49 244 ']",продавать
